U_imp,Frequency,Amplitude
5.068421052631579,0.5900000000000001,1.1250054439246178
5.068421052631579,0.6883333333333334,0.6823822589403546
5.068421052631579,0.7866666666666667,0.5586563215986073
5.068421052631579,0.8850000000000001,0.5526240623677261
5.068421052631579,0.9833333333333334,0.6064275839074768
5.068421052631579,1.0816666666666668,0.7236501115933549
5.068421052631579,1.1800000000000002,1.01654101919246
5.068421052631579,1.2783333333333335,3.897860700749614
5.068421052631579,1.3766666666666667,0.5124082851380185
5.068421052631579,1.475,0.20672976311838012
5.068421052631579,1.5733333333333335,0.33382500298048
5.068421052631579,1.6716666666666669,4.144469263096865
5.068421052631579,1.7700000000000002,0.5487297470603902
5.068421052631579,1.8683333333333334,0.6518829263818234
5.068421052631579,1.9666666666666668,0.7767722337928719
5.068421052631579,2.0650000000000004,0.9425085668865668
5.068421052631579,2.1633333333333336,1.1876642295478037
5.068421052631579,2.2616666666666667,1.609243146139196
5.068421052631579,2.3600000000000003,2.5557342562829684
5.068421052631579,2.4583333333333335,7.021866023525968
5.068421052631579,2.556666666666667,7.261142401703562
5.068421052631579,2.6550000000000002,2.141898466930568
5.068421052631579,2.7533333333333334,1.158936780169079
5.068421052631579,2.851666666666667,0.7736284967288826
5.378947368421053,0.0,0.40847435372523744
5.378947368421053,0.09833333333333334,0.561065236601069
5.378947368421053,0.19666666666666668,0.9927592494773766
5.378947368421053,0.29500000000000004,1.9765216898156193
5.378947368421053,0.39333333333333337,6.609985934020848
5.378947368421053,0.4916666666666667,7.682911262625333
5.378947368421053,0.5900000000000001,2.6779671542376424
5.378947368421053,0.6883333333333334,1.6723604001099472
5.378947368421053,0.7866666666666667,1.2210108771975872
5.378947368421053,0.8850000000000001,0.9437977796613554
5.378947368421053,0.9833333333333334,0.706993436493213
5.378947368421053,1.0816666666666668,4.294181018832833
5.378947368421053,1.1800000000000002,0.7565440534930097
5.378947368421053,1.2783333333333335,0.5940300941109744
5.378947368421053,1.3766666666666667,0.48025346917101536
5.378947368421053,1.475,0.3684031408930899
5.378947368421053,1.5733333333333335,0.2631766585374311
5.378947368421053,1.6716666666666669,0.6940114014897817
5.378947368421053,1.7700000000000002,3.833428548331482
5.378947368421053,1.8683333333333334,1.1001949668165756
5.378947368421053,1.9666666666666668,0.7792045377571883
5.378947368421053,2.0650000000000004,0.6398074027685599
5.378947368421053,2.1633333333333336,0.5551748489953849
5.378947368421053,2.2616666666666667,0.5055254462072835
5.378947368421053,2.3600000000000003,0.5278189506029511
5.378947368421053,2.4583333333333335,0.8042334227911164
5.378947368421053,2.556666666666667,2.2952958848523664
5.378947368421053,2.6550000000000002,11.075950557937432
5.378947368421053,2.7533333333333334,2.6393450657915163
5.378947368421053,2.851666666666667,1.9152488622378685
5.689473684210526,0.0,0.46236397491246595
5.689473684210526,0.09833333333333334,0.5316681305939933
